CODIGO ,PRODUTOS,PRECIO
27042022,ANZOL MARUSEIGO NICKEL CT 22 C/ 25,"0,68"
27043025,ANZOL MARUSEIGO NICKEL CT 24 C/ 15,"0,49"
27043027,ANZOL MARUSEIGO NICKEL CT 26 C/ 15,"0,55"
27043028,ANZOL MARUSEIGO NICKEL CT 28 C/ 10,"0,42"
27043030,ANZOL MARUSEIGO NICKEL CT 30 C/ 10,"0,49"
27044006,ANZOL MARUSEIGO NICKEL CX  6 C/ 100,"1,09"
27044008,ANZOL MARUSEIGO NICKEL CX  8 C/ 100,"1,10"
27044010,ANZOL MARUSEIGO NICKEL CX 10 C/ 100,"1,17"
27044012,ANZOL MARUSEIGO NICKEL CX 12 C/ 100,"1,35"
27044014,ANZOL MARUSEIGO NICKEL CX 14 C/ 100,"1,42"
27044016,ANZOL MARUSEIGO NICKEL CX 16 C/ 100,"1,51"
27044018,ANZOL MARUSEIGO NICKEL CX 18 C/ 100,"1,72"
27044020,ANZOL MARUSEIGO NICKEL CX 20 C/ 100,"2,08"
27044022,ANZOL MARUSEIGO NICKEL CX 22 C/ 100,"2,47"
27045024,ANZOL MARUSEIGO NICKEL CX 24 C/ 50,"1,49"
27045026,ANZOL MARUSEIGO NICKEL CX 26 C/ 50,"1,66"
27045028,ANZOL MARUSEIGO NICKEL CX 28 C/ 50,"1,93"
27045030,ANZOL MARUSEIGO NICKEL CX 30 C/ 50,"2,24"
27030150,ANZOL MUTSU BLACKNICKEL CT  1/0 C/ 30,"1,28"
27030250,ANZOL MUTSU BLACKNICKEL CT  2/0 C/ 30,"1,49"
27030350,ANZOL MUTSU BLACKNICKEL CT  3/0 C/ 20,"1,26"
27030450,ANZOL MUTSU BLACKNICKEL CT  4/0 C/ 20,"1,68"
27030550,ANZOL MUTSU BLACKNICKEL CT  5/0 C/ 20,"2,08"
27030650,ANZOL MUTSU BLACKNICKEL CT  6/0 C/ 20,"2,49"
27030700,ANZOL MUTSU BLACKNICKEL CT  8/0 C/ 10,"1,84"
27030750,ANZOL MUTSU BLACKNICKEL CT 10/0 C/ 10,"2,63"
28050057,ANZOL MUTSU BLACKNICKEL CX  1/0 C/ 100,"3,80"
28050058,ANZOL MUTSU BLACKNICKEL CX  2/0 C/ 100,"4,40"
28050059,ANZOL MUTSU BLACKNICKEL CX  3/0 C/ 100,"5,62"
28050060,ANZOL MUTSU BLACKNICKEL CX  4/0 C/ 100,"7,45"
28050061,ANZOL MUTSU BLACKNICKEL CX  5/0 C/ 100,"9,26"
28050062,ANZOL MUTSU BLACKNICKEL CX  6/0 C/ 100,"11,09"
28050063,ANZOL MUTSU BLACKNICKEL CX  8/0 C/ 50,"8,20"
28050064,ANZOL MUTSU BLACKNICKEL CX 10/0 C/ 50,"11,68"
27133401,ANZOL SUPER CHINU BLACKNICKEL CT  1 C/ 50,"0,80"
27133402,ANZOL SUPER CHINU BLACKNICKEL CT  2 C/ 50,"0,84"
27133403,ANZOL SUPER CHINU BLACKNICKEL CT  3 C/ 50,"0,87"
27133404,ANZOL SUPER CHINU BLACKNICKEL CT  4 C/ 50,"0,92"
27133405,ANZOL SUPER CHINU BLACKNICKEL CT  5 C/ 50,"1,02"
27133406,ANZOL SUPER CHINU BLACKNICKEL CT  6 C/ 50,"1,07"
27133407,ANZOL SUPER CHINU BLACKNICKEL CT  7 C/ 50,"1,24"
27133408,ANZOL SUPER CHINU BLACKNICKEL CT  8 C/ 30,"0,99"
27133409,ANZOL SUPER CHINU BLACKNICKEL CT  9 C/ 30,"1,19"
27133410,ANZOL SUPER CHINU BLACKNICKEL CT 10 C/ 30,"1,46"
28050047,ANZOL SUPER CHINU BLACKNICKEL CX  1 C/ 100,"1,44"
28050048,ANZOL SUPER CHINU BLACKNICKEL CX  2 C/ 100,"1,51"
28050049,ANZOL SUPER CHINU BLACKNICKEL CX  3 C/ 100,"1,57"
28050050,ANZOL SUPER CHINU BLACKNICKEL CX  4 C/ 100,"1,66"
28050051,ANZOL SUPER CHINU BLACKNICKEL CX  5 C/ 100,"1,83"
28050052,ANZOL SUPER CHINU BLACKNICKEL CX  6 C/ 100,"1,92"
28050053,ANZOL SUPER CHINU BLACKNICKEL CX  7 C/ 100,"2,23"
28050054,ANZOL SUPER CHINU BLACKNICKEL CX  8 C/ 100,"2,96"
28050055,ANZOL SUPER CHINU BLACKNICKEL CX  9 C/ 100,"3,57"
28050056,ANZOL SUPER CHINU BLACKNICKEL CX 10 C/ 100,"4,37"
27043106,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 06 C/ 50,"0,82"
27043108,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 08 C/ 50,"0,82"
27043110,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 10 C/ 50,"0,87"
27043112,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 12 C/ 50,"1,00"
27043114,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 14 C/ 50,"1,05"
27043116,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 16 C/ 50,"1,12"
27043118,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 18 C/ 50,"1,27"
27043120,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 20 C/ 25,"0,77"
27043122,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 22 C/ 25,"0,92"
27043124,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 24 C/ 15,"0,66"
27043126,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 26 C/ 15,"0,74"
27043128,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 28 C/ 10,"0,57"
27043130,ANZOL SUPER MARUSEIGO BLACKNICKEL CT 30 C/ 10,"0,67"
28050065,ANZOL SUPER MARUSEIGO BLACKNICKEL CX  6 C/ 100,"1,49"
28050066,ANZOL SUPER MARUSEIGO BLACKNICKEL CX  8 C/ 100,"1,49"
28050067,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 10 C/ 100,"1,58"
28050068,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 12 C/ 100,"1,82"
28050069,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 14 C/ 100,"1,91"
28050070,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 16 C/ 100,"2,04"
28050071,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 18 C/ 100,"2,32"
28050072,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 20 C/ 100,"2,81"
28050073,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 22 C/ 100,"3,34"
28050074,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 24 C/ 50,"2,01"
28050075,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 26 C/ 50,"2,24"
28050076,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 28 C/ 50,"2,60"
28050077,ANZOL SUPER MARUSEIGO BLACKNICKEL CX 30 C/ 50,"3,03"
28042408,ANZOL SUPER WIDE GAP BLACKNICKEL CT  1 C/ 50,"1,77"
28042409,ANZOL SUPER WIDE GAP BLACKNICKEL CT  2 C/ 50,"1,68"
28042410,ANZOL SUPER WIDE GAP BLACKNICKEL CT  4 C/ 50,"1,52"
28042411,ANZOL SUPER WIDE GAP BLACKNICKEL CT  6 C/ 50,"1,31"
28042412,ANZOL SUPER WIDE GAP BLACKNICKEL CT 1/0 C/ 40,"1,48"
28042413,ANZOL SUPER WIDE GAP BLACKNICKEL CT 2/0 C/ 40,"1,58"
28042414,ANZOL SUPER WIDE GAP BLACKNICKEL CT 3/0 C/ 40,"1,93"
28042401,ANZOL SUPER WIDE GAP BLACKNICKEL CX  1 C/ 100,"3,13"
28042402,ANZOL SUPER WIDE GAP BLACKNICKEL CX  2 C/ 100,"2,97"
28042403,ANZOL SUPER WIDE GAP BLACKNICKEL CX  4 C/ 100,"2,68"
28042404,ANZOL SUPER WIDE GAP BLACKNICKEL CX  6 C/ 100,"2,32"
28042405,ANZOL SUPER WIDE GAP BLACKNICKEL CX 1/0 C/ 100,"3,27"
28042406,ANZOL SUPER WIDE GAP BLACKNICKEL CX 2/0 C/ 100,"3,50"
28042407,ANZOL SUPER WIDE GAP BLACKNICKEL CX 3/0 C/ 100,"4,27"
28102016,ANZOL SUZUKI NICKEL CT 16 C/ 50,"1,04"
28102017,ANZOL SUZUKI NICKEL CT 17 C/ 50,"1,24"
28102018,ANZOL SUZUKI NICKEL CT 18 C/ 50,"1,37"
28102019,ANZOL SUZUKI NICKEL CT 19 C/ 50,"1,50"
28103020,ANZOL SUZUKI NICKEL CT 20 C/ 25,"0,92"
28103021,ANZOL SUZUKI NICKEL CT 21 C/ 25,"0,98"
28103022,ANZOL SUZUKI NICKEL CT 22 C/ 25,"1,10"
28103024,ANZOL SUZUKI NICKEL CT 24 C/ 25,"1,17"
28044202,ANZOL WIDE GAP 4X BLACKNICKEL CT 2/0 C/ 40,"1,88"
28044203,ANZOL WIDE GAP 4X BLACKNICKEL CT 3/0 C/ 40,"2,20"
28044102,ANZOL WIDE GAP 4X BLACKNICKEL CX 2/0 C/ 100,"4,22"
28044103,ANZOL WIDE GAP 4X BLACKNICKEL CX 3/0 C/ 100,"4,96"
28044200,ANZOL WIDE GAP 4X S/FARPA BLACKNICKEL CT 2/0 C/40,"1,88"
28044100,ANZOL WIDE GAP 4X S/FARPA BLACKNICKEL CX 2/0 C/100,"4,22"
28042001,ANZOL WIDE GAP BLACKNICKEL CT  1 C/ 50,"1,47"
28042002,ANZOL WIDE GAP BLACKNICKEL CT  2 C/ 50,"1,40"
28042004,ANZOL WIDE GAP BLACKNICKEL CT  4 C/ 50,"1,26"
28042006,ANZOL WIDE GAP BLACKNICKEL CT  6 C/ 50,"1,09"
28042150,ANZOL WIDE GAP BLACKNICKEL CT 1/0 C/ 40,"1,23"
28042250,ANZOL WIDE GAP BLACKNICKEL CT 2/0 C/ 40,"1,32"
28042350,ANZOL WIDE GAP BLACKNICKEL CT 3/0 C/ 40,"1,61"
28041001,ANZOL WIDE GAP BLACKNICKEL CX  1 C/ 100,"2,59"
28041002,ANZOL WIDE GAP BLACKNICKEL CX  2 C/ 100,"2,46"
28041004,ANZOL WIDE GAP BLACKNICKEL CX  4 C/ 100,"2,23"
28041006,ANZOL WIDE GAP BLACKNICKEL CX  6 C/ 100,"1,93"
28041150,ANZOL WIDE GAP BLACKNICKEL CX 1/0 C/ 100,"2,71"
28041250,ANZOL WIDE GAP BLACKNICKEL CX 2/0 C/ 100,"2,90"
28041350,ANZOL WIDE GAP BLACKNICKEL CX 3/0 C/ 100,"3,54"
12104001,BLANK LUBINA BLU-601M,"11,03"
12104002,BLANK LUBINA BLU-601MH,"11,75"
12104003,BLANK LUBINA BLU-661M,"13,38"
12104004,BLANK LUBINA BLU-661MH,"12,38"
970005,CABO   5LBS (PROMO),"0,01"
970010,CABO  10LBS (PROMO),"0,01"
29050080,CABO DE AÇO EM ROLO   20lb 500m,"14,36"
29050081,CABO DE AÇO EM ROLO   30lb 500m,"16,06"
29050082,CABO DE AÇO EM ROLO   40lb 500m,"18,78"
29050083,CABO DE AÇO EM ROLO   50lb 500m,"20,26"
29050084,CABO DE AÇO EM ROLO   60lb 500m,"24,06"
29050085,CABO DE AÇO EM ROLO   75lb 500m,"26,79"
29050086,CABO DE AÇO EM ROLO   90lb 500m,"29,80"
29050087,CABO DE AÇO EM ROLO  120lb 500m,"33,00"
29050020,CABO DE AÇO EM ROLO  20lb 1000m,"26,57"
29050030,CABO DE AÇO EM ROLO  30lb 1000m,"29,82"
29050040,CABO DE AÇO EM ROLO  40lb 1000m,"35,06"
29050050,CABO DE AÇO EM ROLO  50lb 1000m,"37,87"
29050060,CABO DE AÇO EM ROLO  60lb 1000m,"44,71"
29050075,CABO DE AÇO EM ROLO  75lb 1000m,"49,93"
29050076,CABO DE AÇO EM ROLO  90lb 1000m,"55,67"
29050077,CABO DE AÇO EM ROLO 120lb 1000m,"61,80"
29010020,CABO DE AÇO EM ROLO BLACK  20lb 1000m,"26,57"
29010021,CABO DE AÇO EM ROLO BLACK  30lb 1000m,"29,82"
29010022,CABO DE AÇO EM ROLO BLACK  40lb 1000m,"35,06"
29010023,CABO DE AÇO EM ROLO BLACK  50lb 1000m,"37,87"
29010024,CABO DE AÇO EM ROLO BLACK  60lb 1000m,"44,71"
29010025,CABO DE AÇO EM ROLO BLACK  75lb 1000m,"49,93"
29010026,CABO DE AÇO EM ROLO BLACK  90lb 1000m,"55,67"
29010027,CABO DE AÇO EM ROLO BLACK 120lb 1000m,"61,80"
76340012,CABO P/EXIBIDOR DE MOLINETE,"4,40"
44002609,CAMISA MEGA. CAPUZ GAME HOODIE BRANCO - S,"29,90"
44002608,CAMISA MEGA. CAPUZ GAME HOODIE PRETO - 3XL,"29,90"
44002605,CAMISA MEGA. CAPUZ GAME HOODIE PRETO - L,"29,90"
44002604,CAMISA MEGA. CAPUZ GAME HOODIE PRETO - M,"29,90"
44002606,CAMISA MEGA. CAPUZ GAME HOODIE PRETO - XL,"29,90"
44002607,CAMISA MEGA. CAPUZ GAME HOODIE PRETO - XXL,"29,90"
44002632,CAMISA MEGA. GAME LONG SLEEVE BRANCA - 3XL,"24,90"
44002629,CAMISA MEGA. GAME LONG SLEEVE BRANCA - L,"24,90"
44002628,CAMISA MEGA. GAME LONG SLEEVE BRANCA - M,"24,90"
44002630,CAMISA MEGA. GAME LONG SLEEVE BRANCA - XL,"24,90"
44002638,CAMISA MEGA. GAME LONG SLEEVE CAMUF. - 3XL,"24,90"
44002635,CAMISA MEGA. GAME LONG SLEEVE CAMUF. - L,"24,90"
44002634,CAMISA MEGA. GAME LONG SLEEVE CAMUF. - M,"24,90"
44002633,CAMISA MEGA. GAME LONG SLEEVE CAMUF. - S,"24,90"
44002636,CAMISA MEGA. GAME LONG SLEEVE CAMUF. - XL,"24,90"
44002637,CAMISA MEGA. GAME LONG SLEEVE CAMUF. - XXL,"24,90"
44002626,CAMISA MEGA. GAME LONG SLEEVE PRETA - 3XL,"24,90"
44002623,CAMISA MEGA. GAME LONG SLEEVE PRETA - L,"24,90"
44002622,CAMISA MEGA. GAME LONG SLEEVE PRETA - M,"24,90"
44002621,CAMISA MEGA. GAME LONG SLEEVE PRETA - S,"24,90"
44002624,CAMISA MEGA. GAME LONG SLEEVE PRETA - XL,"24,90"
44002625,CAMISA MEGA. GAME LONG SLEEVE PRETA - XXL,"24,90"
14011504,CARRETEL SURF HSP 7000,"11,08"
85020201,CARRETILHA AVENGER  5000 SHI 5ROL 7.5:1,"29,26"
85020202,CARRETILHA AVENGER  5000 SHIL 5ROL 7.5:1,"29,26"
85020203,CARRETILHA AVENGER  8000 SHI 8ROL 7.5:1,"31,19"
85020204,CARRETILHA AVENGER  8000 SHIL 8ROL 7.5:1,"31,19"
85020205,CARRETILHA AVENGER 11000  SHI 11ROL 7.5:1,"33,89"
85020206,CARRETILHA AVENGER 11000  SHIL 11ROL 7.5:1,"33,89"
85020207,CARRETILHA AVENGER 11000 DS SHI 11ROL 7.5:1,"34,98"
85020208,CARRETILHA AVENGER 11000 DS SHIL 11ROL 7.5:1,"34,98"
85020123,CARRETILHA BLACK EAGLE  SHI 8ROL 8.3:1,"94,95"
85020134,CARRETILHA BLACK EAGLE SS SHIL 11ROL 8.3:1,"99,99"
20070240,CARRETILHA BLACK MAX 20  7ROL 4.3:1 ,"57,51"
20070245,CARRETILHA BLACK MAX 30  7ROL 4.3:1,"57,87"
20070250,CARRETILHA BLACK MAX 50  7ROL 3.6:1,"59,13"
85015050,CARRETILHA BRISA BG DBS SHI 8ROL 7.2:1,"69,76"
85015055,CARRETILHA BRISA BG DBS SHIL 8ROL 7.2:1,"69,76"
85015035,CARRETILHA BRISA BG SHI 8ROL 7.2:1 c/ alarme,"68,69"
85015040,CARRETILHA BRISA BG SHIL 8ROL 7.2:1 c/ alarme,"68,69"
85023001,CARRETILHA BRISA LS  8000SHI 8ROL 7.5:1,"43,95"
85023002,CARRETILHA BRISA LS  8000SHIL 8ROL 7.5:1,"43,95"
85023003,CARRETILHA BRISA LS 11000SHI 11ROL 7.5:1,"48,95"
85023004,CARRETILHA BRISA LS 11000SHIL 11ROL 7.5:1,"48,95"
12000520,CARRETILHA CASTER EVO 400 SHI 4ROL 5.3:1,"32,70"
12000521,CARRETILHA CASTER EVO 400 SHIL 4ROL 5.3:1,"32,70"
12000522,CARRETILHA CASTER EVO PLUS 400 SHI 6ROL 5.3:1,"41,94"
12000523,CARRETILHA CASTER EVO PLUS 400 SHIL 6ROL 5.3:1   ,"41,94"
12000403,CARRETILHA CASTER POWER 400-4BI  5.3:1,"31,46"
4002216,CARRETILHA COASTAL CSTW200H 4ROL 7.3:1,"259,90"
85006070,CARRETILHA CONTENDER BG SHI  6ROL 7.1:1,"89,61"
85006071,CARRETILHA CONTENDER BG SHIL  6ROL 7.1:1,"89,61"
20052525,CARRETILHA ELECTRA 500S  3.5:1,"293,86"
20043001,CARRETILHA FIRECAST LH 5ROL 7.1:1,"18,99"
12000502,CARRETILHA FORZA 400 SHI 7ROL 8.1:1,"75,51"
12000503,CARRETILHA FORZA 400 SHIL 7ROL 8.1:1,"75,51"
12000501,CARRETILHA FORZA BG SHI 7ROL 8.0:1,"62,90"
12000500,CARRETILHA FORZA BG SHIL 7ROL 8.0:1,"62,90"
20044085,CARRETILHA FOX 7000 SHI 7ROL 7.3:1,"28,62"
20044086,CARRETILHA FOX 7000 SHIL 7ROL 7.3:1,"28,62"
20060032,CARRETILHA INTRUDER 12000 DS SHI 12ROL 8.1:1,"31,96"
20060033,CARRETILHA INTRUDER 12000 DS SHIL 12ROL 8.1:1,"31,96"
20060030,CARRETILHA INTRUDER 12000 SHI 12ROL 8.1:1,"31,96"
20060031,CARRETILHA INTRUDER 12000 SHIL 12ROL 8.1:1,"31,96"
85020160,CARRETILHA LEGACY SHI 11ROL 8.3:1,"159,93"
85020161,CARRETILHA LEGACY SHIL 11ROL 8.3:1,"159,93"
4010400,CARRETILHA LEXA 400  H-P 7ROL 7.1:1 ,"225,14"
4010401,CARRETILHA LEXA 400 HL-P 7ROL 7.1:1,"225,14"
85020121,CARRETILHA LIGER  GTS  RH 11ROL 8.3:1,"108,20"
85020122,CARRETILHA LIGER  GTS LH  11ROL 8.3:1,"108,20"
85201720,CARRETILHA LIGER AC 11000 SHI 11ROL 8.3:1,"125,22"
85201725,CARRETILHA LIGER AC 11000 SHIL 11ROL 8.3:1,"125,22"
85201820,CARRETILHA LUBINA BLACK WIDOW GTX SHI 11ROL 9.5:1,"112,90"
85201825,CARRETILHA LUBINA BLACK WIDOW GTX SHIL 11ROL 9.5:1,"112,90"
20050015,CARRETILHA MAGNA- 600  3ROL 5.2.1,"26,34"
20050003,CARRETILHA MAGNA-5000  5ROL 5.2:1,"27,99"
12000300,CARRETILHA MASTER 30 HI  7ROL 6.2:1,"55,96"
12000301,CARRETILHA MASTER 30 HIL 7ROL 6.2:1,"55,96"
12000600,CARRETILHA MASTER 60 HI 7ROL 6.2:1,"65,49"
12000601,CARRETILHA MASTER 60 HIL 7ROL 6.2:1,"65,49"
20050101,CARRETILHA RADIANCE 500 SHI 11ROL 5.0:1,"299,98"
20050102,CARRETILHA RADIANCE 500 SHIL 11ROL 5.0:1,"299,98"
4002280,CARRETILHA SALTIST LEVELWIND STTLW30HB 5ROL 6.1:1,"188,91"
4002295,CARRETILHA SALTIST LEVELWIND STTLW40HB 5ROL 6.4:1,"189,36"
4002281,CARRETILHA SALTIST LEVELWIND STTLW50HB 5ROL 6.4:1,"194,29"
4002290,CARRETILHA TANACOM  800 4ROL 2.1:1,"599,93"
4002291,CARRETILHA TANACOM 1200 4ROL 2.1:1,"616,37"
4010215,CARRETILHA TATULA CT 100XS 7ROL 8.1:1,"132,98"
4010216,CARRETILHA TATULA CT 100XSL 7ROL 8.1:1,"132,98"
4002292,CARRETILHA TATULA SV TW 150XH 7ROL 8.4:1 ,"165,12"
4002293,CARRETILHA TATULA SV TW 150XHL 7ROL 8.4:1 ,"165,12"
4002288,CARRETILHA TATULA TW 100XH 7ROL 8.1:1,"135,72"
4002289,CARRETILHA TATULA TW 100XHL 7ROL 8.1:1,"135,72"
4010134,CARRETILHA TATULA TW 400XH 7ROL 8.1:1,"259,75"
4010132,CARRETILHA TATULA TWS 300XS 7ROL 8.1:1,"228,89"
4010133,CARRETILHA TATULA TWS 300XSL 7ROL 8.1:1,"228,89"
4010130,CARRETILHA TATULA TYPE HD 200HS 7ROL 7.3:1,"163,32"
4010131,CARRETILHA TATULA TYPE HD 200HSL 7ROL 7.3:1,"163,32"
20052301,CARRETILHA TITAN  300  SHI  7ROL 7.1:1,"95,40"
20052302,CARRETILHA TITAN  300  SHIL  7ROL 7.1:1,"95,40"
20052400,CARRETILHA TITAN  400  SHI  7ROL 7.1:1,"115,67"
20052401,CARRETILHA TITAN  400  SHIL  7ROL 7.1:1,"115,67"
20052405,CARRETILHA TITAN 300SW SHI 5ROL 7.1:1,"99,84"
20052406,CARRETILHA TITAN 300SW SHIL 5ROL 7.1:1,"99,84"
20052407,CARRETILHA TITAN 400SW SHI 6ROL 7.1:1,"121,77"
20052408,CARRETILHA TITAN 400SW SHIL 6ROL 7.1:1,"121,77"
20054114,CARRETILHA TITAN HERO SHIL 11ROL 8.1:1,"89,99"
20054001,CARRETILHA TITAN PRO  4000 SHI 4ROL 7.3:1,"29,99"
20054002,CARRETILHA TITAN PRO  4000 SHIL 4ROL 7.3:1,"29,99"
20054115,CARRETILHA TITAN PRO 2  8000 SHI 8ROL 8.1:1,"39,67"
20054116,CARRETILHA TITAN PRO 2  8000 SHIL 8ROL 8.1:1,"39,67"
20054117,CARRETILHA TITAN PRO 2 12000 SHI 12ROL 8.1:1,"43,94"
20054118,CARRETILHA TITAN PRO 2 12000 SHIL 12ROL 8.1:1,"43,94"
20054120,CARRETILHA TITAN PRO 2 BG  8000 SHI 8ROL 8.1:1,"75,90"
20054121,CARRETILHA TITAN PRO 2 BG  8000 SHIL 8ROL 8.1:1,"75,90"
20054122,CARRETILHA TITAN PRO 2 BG 12000 SHI 12ROL 8.1:1,"79,90"
20054123,CARRETILHA TITAN PRO 2 BG 12000 SHIL 12ROL 8.1:1,"79,90"
12000770,CARRETILHA TORMENT  RH 12ROL 8.1:1,"36,95"
12000775,CARRETILHA TORMENT LH 12ROL 8.1:1,"36,95"
12000777,CARRETILHA TORMENT SW  RH 7ROL 8.1:1,"40,98"
12000776,CARRETILHA TORMENT SW LH 7ROL 8.1:1,"40,98"
85201730,CARRETILHA VENATOR ACX SHI 11ROL 8.3:1,"119,90"
85201735,CARRETILHA VENATOR ACX SHIL 11ROL 8.3:1,"119,90"
85201700,CARRETILHA VENATOR GS  SHI 11ROL 7.5:1,"52,97"
85201705,CARRETILHA VENATOR GS  SHIL 11ROL 7.5:1,"52,97"
12000710,CARRETILHA VENTURA  VT-5 SHI 5ROL 7.0:1,"23,21"
12000715,CARRETILHA VENTURA  VT-5 SHIL 5ROL 7.0:1,"23,21"
12000760,CARRETILHA VENTURA VT-10 SHI 10ROL 7.0:1,"27,95"
12000765,CARRETILHA VENTURA VT-10 SHIL 10ROL 7.0:1,"27,95"
85020209,CARRETILHA VENZA 11000 SHI 11ROL 7.5:1 ,"40,84"
85020210,CARRETILHA VENZA 11000 SHIL 11ROL 7.5:1 ,"40,84"
85020155,CARRETILHA VENZA DS SHI 8ROL 7.5:1,"40,84"
85020156,CARRETILHA VENZA DS SHIL 8ROL 7.5:1,"40,84"
20045560,CARRETILHA VERSUS  8000 SHI  8ROL 8.1:1,"31,83"
20045565,CARRETILHA VERSUS  8000 SHIL 8ROL 8.1:1,"31,83"
20045570,CARRETILHA VERSUS 12000 SHI  12ROL 8.1:1,"35,98"
20045575,CARRETILHA VERSUS 12000 SHIL 12ROL 8.1:1,"35,98"
20045580,CARRETILHA VERSUS SW 6000 SHI 6ROL 8.1:1,"35,49"
20045585,CARRETILHA VERSUS SW 6000 SHIL 6ROL 8.1:1,"35,49"
4010137,CARRETILHA ZILLION SV TW G 100XHL  8ROL 8.5:1,"326,51"
29020206,CHICOTE LEADER BLACKNICKEL  40lb 6'' 15cm C/ 30,"3,13"
29020004,CHICOTE LEADER BLACKNICKEL 20lb 4'' 10cm C/ 100,"8,38"
29020006,CHICOTE LEADER BLACKNICKEL 40lb 6'' 15cm C/ 100,"9,67"
29020009,CHICOTE LEADER BLACKNICKEL 60lb 9'' 23cm C/ 100,"11,47"
29020012,CHICOTE LEADER BLACKNICKEL 90lb 12'' 30cm C/ 100,"13,20"
29010104,CHICOTE LEADER NICKEL  20lb 4'' 10cm C/ 30,"2,68"
29010106,CHICOTE LEADER NICKEL  40lb 6'' 15cm C/ 30,"3,09"
29010109,CHICOTE LEADER NICKEL  60lb 9'' 23cm C/ 30,"3,64"
29010120,CHICOTE LEADER NICKEL  90lb 12'' 30cm C/ 30,"4,21"
29010006,CHICOTE LEADER NICKEL 40lb 6'' 15cm C/ 100,"9,55"
50007635,"CONJ. FOX 7000   SHIL+FXC-C581ML 1,73m 6-14lb","39,99"
50007639,"CONJ. FOX 7000 SHIL+FXC-C581MH 1,73m 12-25lb","39,99"
50007640,"CONJ. TITAN    4000 SHI+TI-C561ML 1,68m 8-17lb","44,99"
50007641,"CONJ. TITAN    4000 SHIL+TI-C561ML 1,68m 8-17lb","44,99"
50007642,"CONJ. TITAN   4000 SHI+TI-C561M 1,68m 12-25lb","44,99"
50007643,"CONJ. TITAN   4000 SHIL+TI-C561M 1,68m 12-25lb","44,99"
50007645,"CONJ. TITAN  4000 SHIL+TI-C601ML 1,83m 8-17lb","44,99"
1970015,EMPATE DE AÇO   5lb 10m,"0,79"
1970110,EMPATE DE AÇO  10lb 10m,"0,79"
1970120,EMPATE DE AÇO  20lb 10m,"0,83"
1970130,EMPATE DE AÇO  30lb 10m,"0,85"
1970140,EMPATE DE AÇO  40lb 10m,"0,92"
1970150,EMPATE DE AÇO  50lb 10m,"0,96"
1970160,EMPATE DE AÇO  60lb 10m,"1,02"
1970175,EMPATE DE AÇO  75lb 10m,"1,09"
1970190,EMPATE DE AÇO  90lb 10m,"1,13"
1971120,EMPATE DE AÇO 120lb 10m,"1,26"
1971200,EMPATE DE AÇO 200lb 10m,"1,54"
1980005,EMPATE DE AÇO BLACK   5lb 10m,"0,81"
1980010,EMPATE DE AÇO BLACK  10lb 10m,"0,81"
1980020,EMPATE DE AÇO BLACK  20lb 10m,"0,87"
1980030,EMPATE DE AÇO BLACK  30lb 10m,"0,89"
1980040,EMPATE DE AÇO BLACK  40lb 10m,"0,94"
1980050,EMPATE DE AÇO BLACK  50lb 10m,"1,00"
1980060,EMPATE DE AÇO BLACK  60lb 10m,"1,09"
1980075,EMPATE DE AÇO BLACK  75lb 10m,"1,13"
1980090,EMPATE DE AÇO BLACK  90lb 10m,"1,20"
1980120,EMPATE DE AÇO BLACK 120lb 10m,"1,33"
1980200,EMPATE DE AÇO BLACK 200lb 10m,"1,61"
10904001,GARATEIA NICKEL CX   1 C/ 100,"7,98"
10904002,GARATEIA NICKEL CX   2 C/ 100,"7,98"
10904004,GARATEIA NICKEL CX   4 C/ 100,"7,49"
10904006,GARATEIA NICKEL CX   6 C/ 100,"7,49"
10904008,GARATEIA NICKEL CX   8 C/ 100,"7,49"
10904010,GARATEIA NICKEL CX  10 C/ 100,"7,49"
10904012,GARATEIA NICKEL CX  12 C/ 100,"7,98"
10904014,GARATEIA NICKEL CX  14 C/ 100,"8,49"
10904016,GARATEIA NICKEL CX  16 C/ 100,"8,49"
10904018,GARATEIA NICKEL CX  18 C/ 100,"8,98"
10904150,GARATEIA NICKEL CX 1/0 C/ 100,"7,98"
10904250,GARATEIA NICKEL CX 2/0 C/ 100,"9,46"
